23082,39.855212,116.3649731
24750,39.8553561,116.3657404
2501,39.8556068,116.4066854
2502,39.8556244,116.409276
2481,39.8557095,116.4136888
2482,39.8564368,116.4180202
21793,39.8572201,116.4269445
2146,39.8574831,116.4339172
2148,39.8574438,116.4400633
2149,39.8590824,116.4455359
31182,39.8598808,116.4466851
25716,39.8627677,116.4502602
3659,39.8639319,116.4516911
3656,39.8652825,116.4533689
3657,39.8663401,116.4543366
3658,39.8690953,116.4549432
23853,39.8728332,116.4550077
23857,39.8782973,116.4551206
3157,39.8904282,116.4553529
3158,39.8934623,116.4554144
414,39.8971138,116.4554936
385,39.9750498,116.4779186
30069,39.9827327,116.4344506
30043,39.9846119,116.4356605
30026,39.9874783,116.4375811
12552,40.0004414,116.44509
22671,40.1102202,116.4787776
22563,40.1319167,116.4774778
27120,40.1539033,116.4788218
27266,40.172457,116.482208
23814,40.1777797,116.4831682
29979,39.9491334,116.4837153
29615,39.9325046,116.4834819
3437,39.9311767,116.4556674
29123,39.9208604,116.4557143
25819,39.9353529,116.4558367
35094,39.9353675,116.4553012
22541,39.9378859,116.4553014
487,39.9323132,116.4552828
21684,39.9282476,116.4552621
31608,39.921442,116.4552131
29116,39.9181634,116.4551887
3439,39.9156945,116.4552448
411,39.9151061,116.4554986
28323,39.912209,116.4554328
28326,39.9091239,116.4552343
35943,39.9048642,116.455146
333,39.9050642,116.4560142
415,39.9043335,116.4556238
417,39.9082911,116.4557916
19765,39.9083476,116.456399
31177,39.9072681,116.4591674
25798,39.907331,116.4559468
28328,39.9073253,116.4552508
25770,39.9071392,116.4511156
421,39.9070917,116.4563456
420,39.9070945,116.4588882
423,39.907103,116.452375
28347,39.909522,116.4555784
25718,39.9083367,116.4549336
422,39.9070963,116.4549124
25719,39.9082805,116.4555903
396,39.9230992,116.4554327
410,39.9168886,116.4554261
413,39.9131786,116.4556196
424,39.913182,116.4557809
21694,39.9169084,116.4555701
21695,39.9231022,116.4555839
24676,39.9468799,116.3732604
25785,39.921531,116.4720953
676,39.9218829,116.5117972
439,39.943008,116.3523304
12625,39.9416304,116.3498562
12640,39.9390829,116.3478366
22701,39.9067681,116.4590381
29634,39.9286545,116.4835203
29684,39.930152,116.48347
29683,39.9304576,116.4834697
29977,39.9297131,116.4837242
29984,39.955959,116.4820733
15684,39.906041,116.3187721
3971,39.9059957,116.3251895
3974,39.9059106,116.3358909
3959,39.9059078,116.3500849
19691,39.9062615,116.2995281
19679,39.9062566,116.3081381
3932,39.9070094,116.4692862
448,39.8968796,116.3470102
19729,39.9091426,116.3504737
17808,39.9012372,116.4301085
35116,39.9007459,116.4300194
35114,39.8991509,116.4303158
31535,39.8971312,116.4368575
18051,40.0731258,116.581972
18045,40.062061,116.5832155
26362,40.0543322,116.5842101
21705,40.0491445,116.5816292
10078,40.0486798,116.5810907
10076,40.0439156,116.5755719
26372,40.0417635,116.5734964
26373,40.0385142,116.5706797
26374,40.0346744,116.5654081
29818,40.0290623,116.5532509
26414,40.0169984,116.5181474
26416,40.0107932,116.5083646
29807,40.0105729,116.5081335
25456,39.9878844,116.4830763
531,40.0754501,116.582604
530,40.0731091,116.582138
8607,39.870827,116.4377799
29099,39.8698574,116.3813123
5912,39.8689175,116.3676006
1876,39.8681471,116.3595495
1870,39.8676839,116.3565136
1871,39.8670761,116.3508957
1872,39.8671402,116.3488551
1853,39.8672506,116.3460658
18013,39.8759549,116.3432116
3894,39.894415,116.3426459
379,39.9712808,116.4836771
4774,39.9662793,116.4837902
28132,39.9876974,116.4819236
12797,39.9866942,116.4834104
13454,39.9865436,116.4834329
22528,39.9531812,116.4537604
436,39.9528726,116.453234
28859,39.9576587,116.4836825
4760,39.9653474,116.48384
30772,39.9651447,116.4838602
29996,39.9526265,116.483711
29926,39.9526394,116.4943416
37361,39.9540271,116.4884868
31426,39.9526491,116.488536
29125,39.9218769,116.4557272
31607,39.9219211,116.4551993
25788,39.9218197,116.463535
29747,39.9218919,116.4608683
31175,39.9233038,116.4289313
4294,39.9233927,116.4286277
462,39.9233799,116.4279434
464,39.9232484,116.4276729
31618,39.9229749,116.4276003
23904,39.9228485,116.4276536
1112,39.9227278,116.4278482
4295,39.9227115,116.4286265
17725,39.9228719,116.4289509
971,39.9228805,116.4112829
967,39.9228879,116.4046137
1353,39.922099,116.3963111
13849,39.9216901,116.3855041
26902,39.9210754,116.3803448
14138,39.9212647,116.3766766
4179,39.9400393,116.427903
4180,39.9400333,116.4272374
22872,39.9073304,116.5176205
22876,39.9078038,116.5199713
22866,39.9080829,116.5198963
19778,39.9075762,116.5173896
28168,39.9505838,116.4417219
25580,39.96837,116.4277011
390,39.9686046,116.4262556
113,39.902634,116.3678948
430,39.9027581,116.3702435
4697,39.9058344,116.3678165
5839,39.8984225,116.3680621
500,39.9133382,116.3676249
23381,39.8932651,116.3681868
24824,39.8879077,116.3617315
5816,39.8880846,116.3766769
117,39.8881566,116.3784775
25286,39.8881981,116.3808764
29600,39.8887595,116.3871207
1361,39.9228808,116.4000803
31180,39.9359995,116.4556852
1370,39.8414317,116.4719216
29042,39.8416824,116.4730138
6271,39.9211446,116.3711164
4591,39.9210766,116.3673426
503,39.913177,116.3715346
4586,39.9097329,116.3757607
8340,39.9323907,116.4376374
8343,39.9398753,116.438347
547,39.9350657,116.44237
311,39.9262529,116.4313342
1164,39.9210999,116.4345187
31617,39.9209297,116.4398586
29653,39.923833,116.4835196
4363,39.9151358,116.4839102
29658,39.9238467,116.4841147
29880,39.9071514,116.4718799
29889,39.9122999,116.471944
515,39.9118761,116.4348077
432,39.9219866,116.448951
25127,39.8963004,116.3350278
532,39.8959802,116.3230845
3972,39.9059627,116.3336002
931,39.9126107,116.3390834
912,39.9268295,116.3378111
537,39.9059991,116.322901
33285,39.7669887,116.1514774
33281,39.7632526,116.1479056
33290,39.7602991,116.1447093
10618,39.8643135,116.2513817
33397,39.8516691,116.231603
33393,39.8414713,116.206361
5229,39.8438404,116.2174553
23474,39.8465352,116.2230286
23475,39.8447663,116.2198641
33356,39.8399216,116.2048863
33379,39.8068662,116.1969355
33357,39.8085789,116.1975365
33385,39.8108651,116.1992253
33377,39.7927641,116.1926919
33372,39.7949859,116.193666
33368,39.8008943,116.1956736
23103,39.8925479,116.3231157
25834,39.878634,116.2903586
25861,39.8756,116.2759307
538,39.8839226,116.3057848
22538,39.9437065,116.4552551
22539,39.9425126,116.4552852
6439,39.9411027,116.4404881
6996,39.9819896,116.4109964
6366,39.9821459,116.4247394
24884,39.9669491,116.401107
3941,39.9072171,116.4331475
16516,39.9848064,116.4627968
28128,39.9869964,116.4594836
6235,39.9958432,116.4565421
3405,39.9912067,116.4766441
30756,39.9849756,116.4570458
30708,39.991316,116.4640112
6230,39.9959521,116.4617563
5277,40.0003595,116.4615729
30712,40.0035823,116.461457
22046,40.0103201,116.4611373
5273,39.9996371,116.4566546
5221,40.0035846,116.456811
26370,39.9995871,116.4540997
559,40.0007148,116.472569
30083,39.9956057,116.4515138
30094,39.9943797,116.4398143
5274,40.0005613,116.4673687
15030,39.9819408,116.4604248
15317,39.9829673,116.4766534
1962,39.9795438,116.4820688
17340,39.9230606,116.4283713
30875,39.9322869,116.4279784
17743,39.9150301,116.4288925
635,39.9751157,116.3472549
2693,39.9750353,116.3394595
3423,39.9748671,116.4560813
29969,39.9847531,116.4404747
30063,39.9878875,116.4311242
30049,39.9876061,116.4186235
23712,39.9872292,116.4060509
23715,39.9871957,116.4040431
3148,39.9870602,116.3978675
3149,39.9870396,116.3966765
21934,39.9866128,116.3829955
2622,39.9860856,116.3640407
652,39.9762586,116.3476711
21524,39.9756373,116.3475168
2683,39.9752752,116.3636753
25147,39.9752196,116.3595023
22010,39.9477741,116.3892213
21749,39.9500958,116.3891134
7819,39.9478339,116.3994701
575,39.8958165,116.4124029
25335,39.8863913,116.4129265
5872,39.8825302,116.4145195
29756,39.9661821,116.3467725
25555,39.9661353,116.3556263
25437,39.9361708,116.3465845
6769,39.9470026,116.365833
6013,39.9855815,116.3813189
10,40.0233,116.3457006
9,40.0238671,116.3455845
581,40.0243775,116.3454137
1452,39.988258,116.2933031
24428,39.9754762,116.2948189
24444,39.9739449,116.2950159
24434,39.9707884,116.2976192
3233,39.9620826,116.3018201
21930,39.990905,116.3708911
21805,39.9996344,116.36433
608,40.0190499,116.3497478
19874,40.0212247,116.3481118
19844,40.0225658,116.3471166
3269,40.0244765,116.3455649
19856,40.0369193,116.3359294
23224,40.0425176,116.331624
21804,39.981444,116.3737394
2426,39.974753,116.3752189
23582,40.0158058,116.3029555
23583,40.0163004,116.306249
848,40.0137693,116.4552772
2765,39.9851479,116.3386877
7775,39.9846817,116.3345421
12584,40.0141484,116.4519043
26419,39.9975735,116.4911871
15047,39.9998268,116.4910927
354,39.9848877,116.3377919
12581,40.0154549,116.4474347
10074,40.0490482,116.5817508
21702,40.0495139,116.5822185
22440,39.9771255,116.3354118
26420,39.9960061,116.4929254
15046,40.0004348,116.4909847
9067,40.0013592,116.490405
6251,40.0137663,116.4643803
609,40.0195939,116.3495308
28848,39.9894612,116.2988706
603,39.9961848,116.2983116
22254,39.9751915,116.3275109
24436,39.9747452,116.3115429
2391,39.9658581,116.3151745
2394,39.969802,116.3135522
31528,39.9103577,116.4293376
6267,39.9263809,116.3737671
27636,39.9750715,116.3877954
27678,39.9750089,116.387947
26418,40.0004794,116.4972792
2342,39.9854679,116.3439757
2621,39.9857224,116.3525887
2354,39.9859107,116.351941
2355,39.985823,116.349788
21462,39.9855531,116.3423679
649,39.9850142,116.3470879
2361,39.9851229,116.3468509
2360,39.9857916,116.3467948
24475,39.9859912,116.3470346
2627,39.9860149,116.347588
24477,39.9858699,116.3478641
2364,39.9839679,116.3472968
21490,39.9703191,116.3469875
21502,39.9653235,116.3474613
24110,39.9534253,116.4334455
24113,39.9582794,116.4334166
28200,39.953476,116.4430883
16621,39.9580377,116.4482317
3464,39.9587813,116.4494734
23331,39.960012,116.451241
21600,39.9606115,116.4518925
21624,39.9679038,116.4599713
21663,39.9555614,116.4399931
21662,39.9582991,116.4361199
28163,39.9488261,116.4402148
667,39.9538456,116.4380072
8782,39.9157447,116.515322
23009,39.9155194,116.5279991
29994,39.9392717,116.484164
32401,39.9392231,116.495698
32402,39.9322757,116.4893603
678,39.9268619,116.4786492
681,39.921597,116.4786127
25786,39.9269085,116.4722164
30826,39.9297585,116.4749464
683,39.9324883,116.4761451
572,39.8996767,116.4121807
3598,39.8725354,116.4150411
3596,39.8681258,116.415237
31200,39.8557204,116.4152508
28341,39.8559722,116.416601
25319,39.8860019,116.4125171
21791,39.864038,116.3941523
699,39.8819925,116.3788663
8656,39.8820436,116.3838924
705,39.8793727,116.3869741
703,39.8794827,116.389303
702,39.8794795,116.391102
8606,39.8826502,116.4188009
732,39.8827779,116.4252753
4822,39.8832873,116.4418437
4826,39.8831967,116.45004
1329,39.8829903,116.4787691
4845,39.8860545,116.4215567
5871,39.8855238,116.413336
733,39.8850112,116.4250678
4575,39.892216,116.4216119
744,39.8923952,116.435107
743,39.8923816,116.4369275
740,39.8923461,116.4402224
5863,39.8922778,116.4496303
5860,39.8921804,116.4550394
3639,39.8921705,116.4555996
3638,39.8919881,116.4713424
750,39.8919891,116.4840688
15583,39.8965558,116.3452728
17002,39.8966692,116.3469994
17065,39.8968808,116.3488555
3928,39.8980487,116.3548481
23373,39.8980853,116.3571154
3890,39.8943941,116.3424919
3893,39.8913051,116.3424351
3096,39.8958447,116.3175965
23100,39.8958251,116.3241015
9882,39.89582,116.3057716
3097,39.8958413,116.312675
3927,39.8885609,116.3202851
32652,39.888805,116.3202478
23097,39.8955231,116.3230807
25945,39.9063873,116.3228091
4096,39.9011604,116.3364876
4103,39.9017774,116.3366428
28229,39.8880973,116.3525482
539,39.8859149,116.3104116
766,39.8477189,116.2251697
7087,39.9915777,116.3308435
775,39.9916524,116.3340768
22039,39.9923744,116.3589183
27865,39.9931125,116.3808518
21757,39.9924886,116.3628331
22016,39.9975225,116.3311717
22430,39.984223,116.3211279
23691,39.9985965,116.3091413
949,39.995646,116.288959
24875,39.9910941,116.3156977
25156,39.9979528,116.3091142
7776,39.9853608,116.3345083
22038,39.9993758,116.3337509
23579,40.0035689,116.3092445
24622,40.0113811,116.3124209
23686,40.0148366,116.3117751
1551,40.016684,116.310317
132,40.0248972,116.3075968
1411,40.0285793,116.3114735
1974,40.0278306,116.3072004
2635,40.0340945,116.3007036
31379,40.0339876,116.3007439
1688,40.0349209,116.3045488
778,40.0349658,116.3047212
6715,40.0350801,116.3046705
776,40.0350353,116.3044981
27910,40.0344971,116.3049283
1689,40.0344604,116.30474
1642,40.0360254,116.3088825
2032,40.0370322,116.3035826
783,40.0369735,116.3033811
1524,40.0440766,116.2995024
780,40.0439825,116.2992327
1778,40.0431986,116.2958181
32200,40.0475523,116.2931416
2033,40.0365443,116.3016653
2674,40.038863,116.3003432
1648,40.0413122,116.2989058
1776,40.0437758,116.2974367
1977,40.0470419,116.3012839
16130,39.967381,116.4382248
30742,39.9792555,116.4487685
6362,39.9796159,116.4490608
553,39.9671352,116.4471056
28166,39.9590608,116.4438746
8348,39.9579519,116.4188947
8347,39.9581323,116.4256188
31367,39.9484891,116.419087
8356,39.9607781,116.4188197
8350,39.9677416,116.4186026
6336,39.9350353,116.4195596
306,39.9322423,116.4304239
307,39.9302262,116.4304387
493,39.9322725,116.4335874
28206,39.9352143,116.4336682
32372,39.9307292,116.4558485
25778,39.9326151,116.4721959
806,39.9079808,116.4824164
25657,39.9071411,116.4807353
22696,39.9071369,116.4755599
29686,39.9089248,116.4835
4367,39.9071356,116.4816294
810,39.9043203,116.4840876
811,39.9046008,116.4841347
4143,39.9056081,116.4854391
4366,39.9074883,116.4849088
3997,39.90756,116.4854831
3998,39.9073647,116.4831528
3999,39.904448,116.4834133
4000,39.9027707,116.4836716
4374,39.9112573,116.4839188
4371,39.9088496,116.483895
4135,39.9044678,116.483081
4136,39.9038465,116.4830935
4137,39.9035373,116.4832079
15917,39.9034645,116.4831101
28960,39.9033773,116.4835206
25631,39.9039127,116.4846686
28901,39.906417,116.488682
28902,39.9064741,116.4889989
25636,39.906535,116.4904899
4142,39.9054306,116.4855495
25619,39.9061291,116.4869295
25590,39.9065957,116.4889617
4145,39.9066386,116.4854715
4146,39.9057648,116.4855143
25610,39.9056862,116.4853483
4370,39.9047635,116.4838739
4144,39.9059068,116.4822134
25600,39.9066915,116.4783604
25655,39.9066231,116.4804514
28999,39.9046184,116.4831699
4140,39.9052986,116.4856583
25656,39.9083868,116.4849213
25652,39.9085895,116.4848527
30006,39.9091462,116.4833322
28905,39.9070366,116.4888268
28906,39.9070604,116.4884858
25644,39.9076936,116.4853896
1070,39.9069894,116.4788034
3687,39.8991463,116.4716369
6010,39.8700727,116.4711296
2007,39.8701032,116.4546109
1336,39.8700611,116.4616265
4789,39.9154225,116.5376524
812,39.9090819,116.5382624
31451,39.8722977,116.5428499
2052,39.8211061,116.5057687
2040,39.8187066,116.49941
2038,39.8182535,116.4981822
827,39.7917715,116.5040253
13493,40.0005815,116.4947921
26441,40.0008583,116.4934853
9070,40.002336,116.489696
6432,40.0139073,116.4642661
5312,40.0139048,116.4564511
830,40.0140369,116.4537755
831,40.0143127,116.4519515
12582,40.015611,116.4474239
835,40.0157343,116.4470162
836,40.0164275,116.4447539
837,40.017362,116.4415779
839,40.0202105,116.4316793
851,40.0217201,116.3528322
852,40.0219201,116.3512169
1030,40.0224999,116.3496415
3266,40.0207487,116.3481157
21799,39.999575,116.3641807
21801,39.990337,116.3709039
21988,39.9899503,116.3710477
34465,39.7991158,116.4744553
34446,39.8054682,116.4679122
2036,39.8181613,116.4983258
25722,39.8543055,116.4390512
625,39.9565163,116.3648368
34484,39.7958029,116.4765702
8332,39.7861683,116.5280542
34564,39.7825687,116.5115133
2700,39.7826774,116.5208236
29048,39.8368243,116.4666078
3514,39.9360735,116.3379882
3498,39.9456648,116.2821233
3492,39.9464047,116.2884851
7664,39.9268061,116.3280135
915,39.9268148,116.3496559
7645,39.9222432,116.346872
27823,39.9219568,116.3384484
98,39.9217494,116.3285271
15721,39.9224357,116.3153157
3837,39.9226147,116.3100996
3815,39.9227449,116.2986491
5204,39.9228001,116.291723
922,39.9391423,116.357889
26905,39.9392437,116.3665135
23092,39.9087339,116.3292934
7642,39.9125037,116.3502844
7828,39.9125459,116.3537338
6272,39.9227525,116.3710436
4660,39.9225629,116.3672675
4084,39.9223491,116.350402
3858,39.9223359,116.3497325
4718,39.9126165,116.3572871
23368,39.9058489,116.357017
14204,39.912723,116.3624695
909,39.8372583,116.4661722
3661,39.8618261,116.4488135
31183,39.8597612,116.4506735
2069,39.8610723,116.4479006
25715,39.8598444,116.450185
3655,39.8640229,116.4515639
611,40.044289,116.5762756
942,39.9716747,116.4615906
958,39.9677312,116.4640404
23609,39.9976118,116.2836054
2760,39.7832535,116.4867188
951,40.0261293,116.5479598
1378,40.0281666,116.5468396
6401,40.0285662,116.5470759
6406,40.0287548,116.5465748
4877,40.0248734,116.5444253
25471,40.0270097,116.5473215
29815,40.0289304,116.5533089
29917,39.943816,116.4841775
34987,39.9544482,116.5029789
31423,39.9526323,116.4902084
960,39.9663756,116.4682625
29945,39.958018,116.4800738
28874,39.9566118,116.4811684
975,39.9756137,116.3955429
2264,39.9758969,116.4014138
7029,39.9679418,116.4116654
6998,39.978597,116.4111649
7894,39.9781766,116.4182485
7895,39.9786019,116.4143729
7005,39.9712426,116.4185358
983,39.9877305,116.4179397
982,39.9872716,116.4178103
162,39.9820847,116.4180529
998,39.9739358,116.443855
4168,39.9828125,116.4509705
1007,39.9874797,116.4509897
30731,39.9878239,116.4582195
30763,39.9891903,116.4616918
2941,39.9788255,116.4720439
29827,39.9925045,116.4871954
484,39.9400332,116.4553224
28217,39.9411382,116.4443347
